cbg,cost,L_Demographic_similarity,G_Distance_between_cbg_and_store
360470840002,0.1798466568710283,31.772011646650228,39.88805204187658
360470846002,0.10910941752468639,27.333970254030344,36.74115816003119
360470846001,0.3797009625175042,1.5132032172340928,21.455555005896134
360470848002,0.5934846930386951,18.646155697580582,39.89911049297651
360470848001,0.7752858130665258,23.103476097058866,2.65516590525663
360470850001,0.4556366014691662,31.544859165165313,39.99677995276104
360470852001,0.709131755511152,26.436630167076615,10.949242636644607
360470854002,0.5664704518616206,6.052802089027797,4.6094943812993705
360470854001,0.6059655367215107,1.7196004358266155,4.087170576488659
360470856002,0.7098102660143965,20.277537829811,3.8352233690991318
360470856003,0.6812852003424894,22.673000448853944,3.1381537782313793
360470856001,0.723626742876792,14.496725159793547,3.1128444248749307
360470858001,0.09106534879284878,1.0687092290521818,28.32961145831695
360470858002,0.5753117813528188,1.5155828560491837,12.84292433555348
360470860002,0.7296219958180352,1.687361601860161,3.12799939605479
360470860001,0.7934897549843782,13.333871538131312,1.912330403305539
360470860003,0.4234642774766174,23.813721939723994,15.647354040892603
360470862002,0.764890398045038,35.49128327252763,2.3376884393275694
360470862001,0.8493787871964962,6.13113967512556,1.8097337874911972
360470862003,0.7958699810142198,18.942205140665326,2.660898100893538
360470563001,0.9066137026221198,12.916611673006884,9.884578714004817
360470608003,0.6733591240612657,13.40485101128629,2.2041425144137534
360470610020,no visitors,no visitors,no visitors
360470610031,0.5742549648103036,18.731480076096027,2.6335123799375
360470610032,0.620865029894639,39.07082616156718,2.588755777183885
360470610043,0.6372424532756257,3.4245391768773645,2.396813833238053
360470610044,0.7090601689297154,1.7692995656992991,2.0518059608163663
360470616000,no visitors,no visitors,no visitors
360470620002,0.7783030521237233,27.824784201903363,1.570435789098719
360470666000,0.9547234846486783,15.627374267120869,1.0920944914304798
360470696011,0.48173601168390845,35.219916229215386,5.137836192799256
360470696012,0.560455956292292,10.205622798462407,4.768711096394135
360470696022,0.5651312996648059,1.016879873912485,5.026100913157734
360470696023,0.5699831216654502,2.635186812819896,5.946050261602358
360470698002,0.020459023082847194,22.901301409188996,18.880668574001447
360470702020,no visitors,no visitors,no visitors
360470702021,0.36869765430949,1.4887615422695815,37.75858917570111
360470702030,no visitors,no visitors,no visitors
360470007001,0.25565409441543907,17.28083225215614,10.51337281199528
360470009001,0.08033019848564471,25.269405435230126,7.46526607163827
360470009002,0.22729536224878732,6.12250202069383,7.7032795586900145
360470011001,0.2594352413096782,24.069798721282474,7.403043709697266
360470013001,0.3928454537042614,32.648462013267405,7.144918083984179
360470018001,0.33763203400523445,1.2210256558519226,33.80192921247628
360470020002,0.06673634853094446,17.236785487162777,8.46953982306373
360470020001,0.07031795193079238,1.3014490678543953,7.732446688512021
360470021002,0.5203502042675363,26.79896101634652,5.3710199410322765
360470021001,0.5052445905630566,32.69411180790146,5.130053774002997
360470021003,0.4030693867826981,39.041474121839805,39.9666796960997
360470022003,0.15472080432727298,5.003846477661766,39.9991894185848
